"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YLR185W",412.522251121545,1.48549765206442,0.486581542606057,3.05292643060056,0.00226621490118357,0.0457964261280846
"YOR369C",1821.88206698708,1.52807741757952,0.500837156130184,3.05104643071315,0.00228045306968581,0.0458929352198181
"YMR315W",296.307866400762,-1.19495932090222,0.392293186163851,-3.04608737303715,0.00231840453387453,0.0464638925177334
"YGR118W",676.216659098598,1.37294701707867,0.451537445517262,3.04060500565104,0.00236103346987311,0.0467179063250216
"YGR289C",1068.59419928609,-1.19713584795436,0.393857773782838,-3.03951306192683,0.00236960926926914,0.0467179063250216
"YJL177W",454.517460956366,1.47397047912577,0.484903993754912,3.03971610485593,0.0023680124755649,0.0467179063250216
"YKL001C",43.791052440338,-2.47276703574865,0.813443401409687,-3.03987595383204,0.00236675606590619,0.0467179063250216
"YER074W",791.132180381875,1.51670689305024,0.49925288235355,3.03795320299457,0.00238190940903113,0.0467702859668056
"YDL060W",51.1301103657207,1.53519120895121,0.505868417210773,3.03476389654025,0.0024072405439734,0.0470123717759531
"YGR292W",950.490515489523,-1.18733016795021,0.391346042355653,-3.03396492986933,0.00241362486024997,0.0470123717759531
"YLL039C",848.931044091305,-1.1086550146807,0.365939617363902,-3.02961188697482,0.00244868185063087,0.0475044279022389
"YBR299W",867.070707149419,-1.17245872974375,0.38746544018857,-3.02596982371677,0.00247837035934022,0.0478888296525899
"YMR297W",655.26054950905,-1.13263157416158,0.375164259673069,-3.01902845209347,0.00253586715019775,0.0488053796764249
"YDL075W",669.76700473666,1.4263026049673,0.472857554378131,3.01634729478536,0.00255840046419707,0.0488513474462826
"YPL266W",51.1858190776755,1.58029297360161,0.523746102839435,3.01728827199708,0.00255047141523488,0.0488513474462826
"YFL030W",66.7583484396739,-1.52836203944907,0.507284543572216,-3.0128298975691,0.00258823949163944,0.049227300135103
"YDL191W",460.230377892137,1.45165009993848,0.482726614690031,3.00718886376425,0.00263675889196817,0.0496079072850142
"YDR465C",50.4119750370388,1.52710230427408,0.508651263289472,3.00225796039164,0.00267984983683994,0.0496079072850142
"YEL041W",49.2876702103521,-2.09243818333601,0.695687166458598,-3.00772859443071,0.00263208087174718,0.0496079072850142
"YHR072W-A",51.0724603516079,1.51874241285574,0.505834707287413,3.0024480150841,0.00267817710384325,0.0496079072850142
"YHR196W",27.9199909879438,2.0575135911007,0.684378930042964,3.00639528889578,0.00264365086531172,0.0496079072850142
"YKR093W",57.2249273734912,1.49952414218301,0.49943501176827,3.00244097199731,0.00267823907530572,0.0496079072850142
"YPL146C",57.2837320558133,1.58267354079963,0.526866453631155,3.00393682287393,0.00266510660135443,0.0496079072850142
"YPR112C",64.6509081569462,1.45424341221912,0.485223542936134,2.99705864109428,0.00272598270572887,0.0502700232805514
"YML024W",645.619457604085,1.41135787826813,0.471142439994328,2.99560760920863,0.00273898639979999,0.0503185001478407
"YER002W",51.4386920604319,1.50209707733097,0.501915216907337,2.99273069779888,0.00276493608568129,0.0506035472285066
"YFR032C-A",319.751415103621,1.32947830715323,0.444455583536729,2.99125122149211,0.00277836819258546,0.0506261764563848
"YOR294W",30.6163130195257,1.78117275910708,0.59565048457196,2.99029851438305,0.00278704930182572,0.0506261764563848
"YMR230W",322.468368835534,1.50744584781466,0.504514174937709,2.98791574686832,0.00280886975431819,0.0508321578673255
"YGR145W",76.7260015799388,1.39630838709923,0.467992998487073,2.98360956598329,0.00284870022151993,0.0513613236965489
"YBL072C",1132.21612823983,1.4158506278916,0.47523145994479,2.97928640510476,0.00288920584614549,0.0514225224106704
"YGL103W",1411.91202475598,1.238905948208,0.415918211159082,2.97872493910621,0.00289450486971402,0.0514225224106704
"YML022W",66.0430702552147,1.50409459474143,0.504524511628341,2.98121213157117,0.00287109835776833,0.0514225224106704
"YMR116C",2075.23245486645,1.76314268316979,0.591518767978653,2.98070455007679,0.00287586103376865,0.0514225224106704
"YPL263C",81.7159646960673,1.36900045532878,0.459950645797775,2.97640729029584,0.00291647247609673,0.0516236916389384
"YBL064C",206.921562724809,-1.22701412249058,0.412619254374723,-2.97371998393525,0.00294213428380627,0.0517137715941282
"YKL006W",515.415069310719,1.4670684157172,0.493487890532898,2.97285595829509,0.00295042876731335,0.0517137715941282
"YMR250W",400.005120836319,-1.12300480460975,0.377794085936208,-2.97253145672422,0.00295354942919041,0.0517137715941282
"YJR025C",114.29874575544,-2.12674044806358,0.716029852695175,-2.97018405036943,0.00297621378164949,0.0519231541043167
"YMR090W",103.319529684809,-1.41548001467204,0.477084184894041,-2.96693971313765,0.00300779929622879,0.0522861167982424
"YMR143W",716.950923160943,1.45081180410406,0.490046008198092,2.96056243665512,0.00307077871722148,0.0531902742090149
"YKL009W",57.8072973131918,1.51750245329794,0.513085922148173,2.95759908388151,0.00310045085882537,0.0535131198053489
"YBL087C",478.932436452247,1.42342441268659,0.481899720435775,2.95377721198802,0.00313910534143123,0.0539811731705762
"YJL109C",117.118996488013,1.30976411163347,0.443594585489276,2.95261519071255,0.00315094484175923,0.0539811731705762
"YKL181W",190.454225316421,1.19021220841252,0.40323822332134,2.95163538468436,0.00316095941864817,0.0539811731705762
"YHR087W",591.392752989648,-1.09524766598719,0.371860210539847,-2.94532094304246,0.00322619821320927,0.0543300740766145
"YLR401C",53.5620111310789,1.47974874437143,0.502265945609834,2.94614587611504,0.00321760615370074,0.0543300740766145
"YOR234C",229.236085496112,1.55253829005199,0.526764409782122,2.94731052671942,0.00320551127704944,0.0543300740766145
"YOR312C",768.20892931764,1.42619893095255,0.483736670354568,2.94829608412191,0.00319530866095945,0.0543300740766145
"YIL148W",721.999367513267,1.40248532687097,0.477236798054381,2.93876191565421,0.00329526100323633,0.0549210167206056
"YJR070C",109.326809317443,1.59639147118761,0.542907337094569,2.94044924817352,0.00327736686412608,0.0549210167206056
"YNL002C",76.3829755035375,1.3524196777522,0.460188241856559,2.93884014136492,0.00329442945728466,0.0549210167206056
"YNL182C",23.9658229073769,1.99610396591648,0.679533214272248,2.93746342929569,0.00330909197863541,0.0549626578643211
"YNL061W",117.542438117881,1.39714402681842,0.477071879683801,2.92858180562736,0.00340512215344083,0.0563646499801639
"YJL189W",395.356035735986,1.37507278848736,0.46979638532846,2.92695480729588,0.00342298616097056,0.056467628845943
"YBR285W",22.5615354430196,-1.94127387167061,0.664803846404529,-2.92007015628691,0.00349952594494712,0.0573605709219083
"YLR356W",39.6948530946854,-1.62507341974891,0.556539713646493,-2.91995949238069,0.00350076886451234,0.0573605709219083
"YOL039W",707.935915734208,1.42071866392619,0.486863484118852,2.91810478762332,0.00352165981783843,0.0575085862508968
"YNL239W",151.303987339053,-1.31783077976827,0.451914116344479,-2.91610890677231,0.00354426760645618,0.0576835499708472
"YJL148W",44.0476599566873,1.64094723641721,0.563024303438175,2.91452291916454,0.00356232650551181,0.057783557029205
"YGL184C",22.4291632230453,-2.51921861029296,0.8656119709775,-2.91033245236675,0.00361044487584177,0.0583688588261087
"YNR015W",52.9145111041147,1.51619486092175,0.521815847966713,2.9056129031529,0.00366534587723345,0.0590595598158878
"YHR138C",47.3202126319951,-1.55631812697497,0.536118445284419,-2.90293710403737,0.00369680872980901,0.0593203699557159
"YHR197W",33.5291074873045,1.64531203804661,0.566953297384112,2.90202393325513,0.00370760213421019,0.0593203699557159
"YLR075W",2475.98829746821,1.21761460575501,0.419703923622688,2.90112752638843,0.0037182252508325,0.0593203699557159
"YGR162W",307.853104987829,1.23747512728038,0.427149595676441,2.89705325676522,0.00376685804087434,0.0595089951082754
"YLR333C",280.350935066749,1.54283933714936,0.532489827391878,2.89740621845519,0.00376262213107559,0.0595089951082754
"YPL217C",128.915932425944,1.24417978102506,0.429287546984555,2.89824335638094,0.00375259290481149,0.0595089951082754
"YIL088C",117.71433785854,-1.23265455028201,0.426531217606477,-2.88995154258385,0.00385301213966257,0.0603340446685978
"YMR131C",119.528357504438,1.4546847701514,0.503402203096525,2.88970680144693,0.00385601286311957,0.0603340446685978
"YOR293W",414.412002197091,1.49615801459349,0.517759959656302,2.88967500612961,0.00385640285510625,0.0603340446685978
"YLR449W",112.369921155845,1.42575905457706,0.493785146796705,2.88740773963389,0.00388430503412481,0.0605751749694705
"YDL136W",432.100479497294,1.37600603349459,0.477264377702479,2.88311069876741,0.00393769035380814,0.0606279308443476
"YJL191W",148.801638471614,1.31329831193635,0.45547943570587,2.88333173571512,0.00393492807432037,0.0606279308443476
"YKL026C",50.7143285597026,-1.71988992745375,0.596298718101126,-2.88427574174672,0.00392315070927562,0.0606279308443476
"YOL041C",50.5391790474321,1.66729102396619,0.578246449223666,2.88335713293983,0.00393461080015728,0.0606279308443476
"YER110C",148.180652201123,1.19872479590349,0.416301840467998,2.87946071666632,0.0039835592194557,0.061140070298608
"YLR150W",1447.80181409725,1.48088448341521,0.51453208935375,2.87811880746874,0.00400054442325414,0.061207067674393
"YGR244C",283.594376935272,-1.16055501804169,0.404053162250676,-2.87228297280762,0.00407517881812666,0.0621528844902966
"YLR080W",30.9493516723788,-1.67912392986052,0.584886630209658,-2.87085367169126,0.0040936497421894,0.0622388753906539
"YHR071W",67.9544060847711,-1.88956716813013,0.658857496066555,-2.86794516175505,0.00413147136118505,0.0626176128179609
"YBL024W",75.9260020086807,1.48869176668413,0.519792749317808,2.86401025916183,0.00418314462927043,0.0630069920868372
"YGR173W",44.3151771932784,1.62362526254858,0.566870379065939,2.8641913963187,0.00418075311584354,0.0630069920868372
"YML026C",604.530462803901,1.52539535351621,0.536486310000178,2.8433071358628,0.00446480221171955,0.0670411477611139
"YKR081C",36.3554133347784,1.57995303210339,0.555919551391111,2.84205336572492,0.00448239878192331,0.0670976360874323
"YPL249C-A",762.361785133453,1.34623841178712,0.474234761647241,2.83875945135486,0.0045289284193896,0.0675855471816603
"YGR123C",44.5621744001689,1.54186120492252,0.543782658001971,2.83543651536775,0.00457631094067748,0.0680831535652938
"YDR447C",460.898672430875,1.50613845871779,0.53166412239946,2.83287586139989,0.00461312971473271,0.0682875453648828
"YNL110C",45.9393185054506,1.54250914138303,0.54457053718685,2.83252404610677,0.00461820925354259,0.0682875453648828
"YOR289W",53.9288418436661,-1.4229806001043,0.502704452329978,-2.83065048162783,0.00464534534123752,0.0684800149088206
"YIL094C",269.889641086384,-1.1491796419672,0.406850583296722,-2.82457415362506,0.00473434918394323,0.0695015546956716
"YNL209W",1655.00671189456,1.27919455164575,0.452977598828284,2.82396867958733,0.0047433019802613,0.0695015546956716
"YGR085C",570.749708335063,1.29955644519241,0.461276008452175,2.81730768862901,0.00484281068936665,0.0696962369241194
"YHR065C",56.2065712599742,1.43706457834213,0.509990981231058,2.81782351302219,0.00483503783735682,0.0696962369241194
"YKR075C",224.794555335763,1.21424339702743,0.430476719199584,2.82069469235214,0.00479197853756248,0.0696962369241194
"YNL301C",112.14882434192,1.34885672907629,0.478510292525399,2.81886669972663,0.00481935275897336,0.0696962369241194
"YOL127W",986.106267990894,1.36470866169858,0.483758109291385,2.82105588616928,0.00478658633095535,0.0696962369241194
"YOL124C",21.8255445415852,2.01834127569918,0.715966158441358,2.81904563770593,0.0048166669258241,0.0696962369241194
"YER117W",635.990965473391,1.34865379164243,0.478947936091692,2.81586721648224,0.00486457677440836,0.0698023590410667
"YNL195C",52.921626445524,-1.68433644338134,0.598518355288345,-2.81417675581542,0.00489023313289897,0.0699635123733333
"YIR012W",90.7679313639246,1.40817737004387,0.500685374266569,2.81249951050926,0.00491580983236803,0.0701225814323087
"YBL092W",1150.05613537432,1.34134377420591,0.477494424356557,2.80912971080955,0.00496756276552693,0.0704464310315954
"YOR095C",28.1885563544074,1.81556913249982,0.646101093078283,2.81003878797005,0.00495355296624971,0.0704464310315954
"YMR014W",36.1855592628075,1.58189386876065,0.563826791993932,2.80563799241679,0.00502170742631334,0.0710066501971419
"YGL031C",841.413647890953,1.34113033579707,0.47830691939197,2.80391163377258,0.00504867400474185,0.0711804329156918
"YDL051W",77.733326043569,1.4615736124533,0.524262659405469,2.7878651783264,0.00530566191779562,0.0745868414530688
"YCL059C",64.7665664110234,1.32315806114322,0.47553340222826,2.78247133627869,0.00539466303728055,0.0756085957347581
"YLR287C-A",372.479543128066,1.23594821576585,0.444482648777918,2.78064446196949,0.00542511161148367,0.0756085957347581
"YOR361C",292.372248018591,1.11870548247692,0.402309164010341,2.78071091228776,0.00542400136835796,0.0756085957347581
"YGR128C",50.6814731096197,1.47000415446138,0.530939893550074,2.76868280631985,0.00562834009723738,0.0781616822214332
"YKL191W",85.2072309859304,1.26311249334503,0.456483833117142,2.76704759666898,0.00565664957932434,0.0781616822214332
"YKL082C",73.2357679066478,1.3169558434696,0.475911517777314,2.76722834870708,0.00565351401704574,0.0781616822214332
"YDR035W",227.010770448109,-1.80184567581523,0.65144178994616,-2.76593504381128,0.00567598395052968,0.0782060288638322
"YHR170W",87.2448727413415,1.31480793709346,0.476046601133738,2.76193115119854,0.00574605938650072,0.0789472748570213
"YCR051W",73.2734963918569,1.31853422806207,0.477904126216941,2.7589931865613,0.005797974380788,0.0793157166308165
"YGR027C",724.507114701479,1.28697683068294,0.466557868899965,2.75845059417246,0.00580760833607646,0.0793157166308165
"YGR209C",139.937262626944,-1.16147916082892,0.421185151013303,-2.75764508324805,0.00582193713826199,0.0793157166308165
"YDR216W",222.096163424439,-1.11682473647034,0.405330789202138,-2.75534147965598,0.00586309078138229,0.0796526338647174
"YHL015W",1178.19996727897,1.37110730778309,0.498060497982126,2.7528930990072,0.005907118147411,0.0800266006004004
"YER119C",82.2526683716498,-1.29645702672387,0.471156623615161,-2.75164767243686,0.00592962784704651,0.0801077856773692
"YDR083W",37.6307469974599,1.51830945688983,0.552147150511942,2.7498275694841,0.00596266322908209,0.080330324058467
"YLR344W",318.673860379214,1.37208421679011,0.499254348680672,2.7482669313066,0.00599112122079972,0.0804901327448162
"YDL081C",800.683902969179,1.31663623176322,0.479350882721573,2.74670659682081,0.00601969595887877,0.0806506226534863
"YDR025W",592.105446521836,1.36884845150416,0.498703420797804,2.74481464216616,0.0060545083961334,0.0808935694800193
"YJR002W",86.4400144947023,1.26594014142821,0.461378349857724,2.74382216204681,0.00607284270582087,0.0809156239649209
"YJL137C",37.5621249842897,-1.51524178184871,0.553175672295905,-2.73916923273186,0.00615946588659353,0.0818449576711743
"YER131W",505.786950618981,1.53784380419917,0.562629540891533,2.73331507222733,0.0062700321750766,0.0830864919374905
"YER056C-A",358.143440757765,1.38340690797351,0.50737791103133,2.72658087373474,0.00639942681359009,0.0843402718638911
"YMR070W",81.1460602326509,1.27927393780596,0.469149502965011,2.72679376130846,0.00639529977129453,0.0843402718638911
"YLR149C",187.569290488955,-1.10419515787958,0.405344820039702,-2.72408848784949,0.0064479228207212,0.08474912108536
"YDR383C",59.2153003944873,1.42697037210582,0.524017438202706,2.72313527771156,0.00646655729697779,0.0847643321360602
"YOR182C",226.265629904633,1.30334336614748,0.478992163967325,2.7210118749174,0.00650824235511586,0.085080796286555
"YDR178W",175.495698925641,-1.12140783695364,0.412319940094564,-2.71975164891723,0.00653309631160421,0.0851761212668829
"YGR148C",843.808033625964,1.36334508825276,0.501980679173733,2.715931398987,0.00660896107927868,0.0859342124249373
"YER064C",58.7059029417837,1.86034947984188,0.685651092825173,2.71325970206865,0.00666248695201689,0.0863985607413956
"YBR139W",243.424174886452,-1.07724879462251,0.397718698551119,-2.70856964620197,0.00675739277419877,0.0873956132129708
"YNL248C",62.4345471216677,1.49114296494992,0.55090308771078,2.70672464579244,0.00679505914933213,0.0876490342400554
"YGR121C",146.28590934412,-1.11751730450298,0.413887908889406,-2.7000482026683,0.00693294303772562,0.0891903812545604
"YNR053C",35.3761136451202,1.67674454037437,0.622271216682193,2.69455583903492,0.00704825156886808,0.0904339156323021
"YOL040C",1209.03975973641,1.32235525071244,0.491143545952085,2.69240074843913,0.00709396468399532,0.0907802868532382
